step,learning_rate,discount_factor,exploration,exploration_decay,min_exploration
0,0.1,0.99,3.538527688343134e-44,0.999,0
state,value
S00G00SSW,-3.472631623790873
00S00G00SW,1.9038766742964648
0G000R00SW,-0.08598670609604725
S0000000S0W,0
00RSSSS0W,-3.5273257928273543
0SS000GW,-9.122409699826939
S0R000SW,-13.627129725600346
0SS0R000SW,-3.0039549535470584
G00G00SW,26.892222193397636
SG00G00SW,-0.8623193728699484
SSG00G00SW,-2.0
00SSSSSSGW,-7.169339699220008
G0S000GS0W,0
00SSSSSSRW,-2.9279071051021575
00G00GSW,0.7108700880158229
S0R00S000W,-10.452259723375676
S00G00G00W,1.5323466502244232
SS0R00SW,-9.275658740166413
S00R00S00W,-10.249729574961014
000R00SSW,-0.5542262305686287
000R000SGW,-0.10217634398910366
0SSS0000GW,-7.899966887142034
SG000SS0W,-2.3188986406261907
0000R0SG0W,-0.0434720572145425
00S0SSW,-0.43346901146183103
SS00G0G00W,-3.778385853193358
SS0000GG0W,-6.514405377550525
SS00GSSSW,-1.9378810247596339
0000S0S0W,2.647057488927095
S000000R00W,0
0SR00000GW,-1.106899204747723
0GSSSSSSW,12.937569846909176
RS0S00000W,-4.407480295473196
00000RS0GW,0.042594155880176766
00GG0000SW,1.9954231293795606
R000G0S00W,0
0000GG00SW,12.92420618540198
R000G000SW,1.0930789733958066
000G000RSW,0.06802325714041371
0SGR00000W,1.2441451807886383
000S000G0W,1.2285170797680658
0RSSSW,-12.702680120996229
S0RSSSW,-7.294397750691656
GSS00W,15.573079137129106
SG0S00W,-1.5009475877751153
00S0RW,-7.4932107874766185
S00S0RW,-9.175932836559726
S0S00RW,-12.816106201221121
0000SSRW,-0.4959894797280153
SSSSSSGGW,-2.198
00S0G000W,2.115544554375959
SSSR0G000W,-10.673991299195972
RSSSSW,-18.862427204554052
SR0SSSW,-9.300002286411239
S0SSR0000W,-11.595002188224333
SSSRGW,-5.162702515630074
RSS000G00W,-4.4202392898618115
SSSS00RSW,-6.419653830043113
SSS0R00G0W,-9.911144908695345
SSS000GGW,-2.0
000S0GGW,1.074955940986998
SSSG0000GW,-5.048185898285874
S0G00SSS0W,-2.8069732481955905
0000G0SSW,12.861175517089357
0S0R0G00W,-0.2501522758533759
0SSSSS00SW,-8.248339651409893
0SSS000GGW,-0.1
S0R000S0W,-11.589939906814308
0S0SS0000W,-3.6367153653960624
0SRSS0000W,0.3356135346969044
00G000G0SW,1.8255580851507522
S00000R00GW,0
SS000GS0W,-5.749265383501806
S0000RS00W,-10.11533224268842
SS0000RS00W,0
S00RG0W,-6.1136230060689405
SS00RG0W,-7.9779921098938065
SSS00RG0W,-4.306536103814825
00000GR0GW,-0.44136189647847857
SSG000S0W,-3.010630435898332
R000G0S0W,0.5338015350549481
0SS000R00W,-11.610349432358474
0R0S00000W,-10.691714150811368
S0000SG00W,-11.420296078823766
00GS00G00W,0
0S000SG0W,0.6213601640569983
0S00SSS0W,0.6415658487622102
000R0SSSSW,-3.329745536374181
R0000SSS0W,-9.009963004721762
0000S0SRW,0.05701440772145838
00S0000GSW,0.35277408355783085
S0S0000RW,-11.189548122676822
SS0S0000RW,-11.29738166012712
SSSSSSS0SW,-21.69981904506932
0R0GS0W,1.3168153989217786
0S000SSSSW,-1.477169048316509
GSSSSSSSSW,12.749926908933388
000S00R00W,-1.5619177345325093
000000GSGW,-0.17658253329057078
0S000RG0W,-0.17797548047882494
SRS000000W,-20.47507161102805
SR00G0000W,-6.217805689216768
000G0R0SW,1.4880152055963802
0000G0R0GW,-0.358492740647776
G000000R0W,19.981793973030516
SSR0000S0W,-8.807963463488962
00SSS00S0W,-0.4401231076195383
0S0G000S0W,-1.1539598593292084
RS00000G0W,-3.7463247446141805
000G0S0SW,11.896901810646622
S00000RSW,-16.104266112984572
SSG00G000W,-1.6937169887095864
00S00SW,-0.4185385641515836
S00S00SW,-8.10763341292964
S00S00G0W,-12.075701607060042
000GG0S0W,0
00GG000S0W,2.6293300288779697
S000000G0SW,0
GGSSSSSSW,2.3737721271242336
G00000SSW,19.640521047249813
0G0RSSS0W,0
00R0G0S0W,0.3724926684698215
0G0R00S0W,0.13194216850956347
0000S00S0W,3.463694113264856
000GSSSS0W,11.432353513002084
G000SW,18.947604127233873
S00G000S0W,-3.8664785627463134
0G000S00SW,0
00000S00SW,2.930243831628557
00000SS0SW,1.4080591142908359
SS0000SG0W,-9.43288701257164
0S0000GS0W,1.9394832235616066
000SSSGW,-0.7699647799105275
S00SS00G0W,-8.328291268372443
SSR00G0W,-6.0685778670131265
0RS0S00W,-0.4074196400467261
S0RS0S00W,-1.9745895976668046
SS0RS0000W,-7.003493325521241
S00S0S0W,-9.51298163953783
0000GGR00W,-0.2729664124490177
0RSS0000SW,0.27422612481215647
000G0G00RW,-0.0025919429875099764
SG0S000W,-2.4063004600211686
SSG0S000W,-4.079332075875449
0000SSGW,-2.2554765347671557
SG00S0000W,-2.438685380945059
SR00S0000W,-13.663298082365149
00SR0G00W,0.21019817399650298
SSS0G0G0W,-4.331136080210351
S0S000RW,-7.842590354715734
000S00R0W,0.3112984891230993
S0000SGW,-8.882102657076727
SS0000SGW,-10.585997113707451
0SS00R000W,-12.388139353932344
G0SS000W,16.526277844894484
SGS0W,-3.8467520619037767
SSGS0W,-10.674575036668628
SG0R000W,-1.1294976513362551
SSSG0R000W,-4.0
0SRG0000W,0.6560236061966085
0SSSSSSG0W,-4.7466202189722395
R0000GG00W,11.141030216465067
000SSSSGW,-1.036016667286935
SG00S0W,-2.691871295683673
S0000GSW,-7.105121167318187
SS0000GSW,-5.876089860108938
RS000G0SW,-1.0560571550021622
0S00G0W,-2.7659990331293436
GS00000S0W,16.870293643246665
SR00G000W,-7.7348855137390755
SSR00G000W,-11.612205524687747
G00R00000W,15.68885916151806
SG00R00000W,0
R0SSS000W,-10.742229686635742
000S0S00W,0.5817572232447326
0SG0RW,-0.14903426993155963
00S00G0RW,1.1793451615575974
R000SS0W,-10.504589374438236
GSSSS00W,18.050960466196926
0SGSSS000W,0
S0G00R000W,-2.7038517469703165
0SSSSSS0RW,-7.982790497079077
00SSS0S00W,-3.4217939821948997
S00GR000W,-4.228599498886645
S0000G0SSW,-4.776019944800546
00R00GS0W,0.766295019437454
SSSS0G0GW,-2.198
SS0SSSSS0W,-21.14058417263517
RG00000S0W,0.49889332088502025
00S0RG0W,-0.3459721630870015
0S0RG0W,-0.7051882678987753
S0000SR000W,0
00S00SS0W,0.457468635079864
GSSSSS000W,14.6800953605567
0SS00SSS0W,-0.1844803935907377
0000GSSGW,-0.05738694269491221
RS000SW,-9.649299367376528
SRS000SW,-8.786443736193819
SSRS000SW,0
0SSS000SW,-4.661212241493886
00S0SR000W,0
000S0S000W,1.0160347069128441
SG00R000W,-2.206008625324493
0S00S0R0W,0.0941337735438555
S00G000G0W,1.7382547339265377
R00G00SS0W,1.2857855192219865
SS0R000S0W,-10.58699727152378
000SSSSRW,-0.26164118585800805
G00000GSW,22.003981155051676
SG00000SSW,-0.9053446358098978
00000GGSW,0.6582038939743109
0S0000RGW,-0.8114140282962043
0S000RGW,-0.6674241705843583
G0000G000W,25.753547757824162
00000GSS0W,11.226843807063293
S0GG00000W,8.222823507796823
0S000SSW,-4.361429764250416
0RS00000SW,0.49595339930809074
SSR0S000W,-9.639181092138344
SSSR0S000W,-2.2264017403440053
G0SSS0000W,13.450836508873081
00SSS0R00W,-3.7115361781431377
0SSSG0000W,-11.66752110691061
S000S0R00W,-7.0677264532744015
S0S000R0W,-15.283602276553653
SS0S000R0W,-10.85636976792899
S0000GR00W,-6.987899966575864
S000S00R0W,-7.281721169338447
000GSSS0W,12.226301971871205
0SSSS000GW,-9.414610437056998
S0S0SSSW,-5.972754904174447
0SS0S0000W,-10.712778947486107
000S00GGW,7.4500293726994595
GS00G0000W,1.8790684780906868
0S000S0RW,0
0S00GS00W,1.1954861843148037
0S0G0SW,-0.31684761048739485
000S00S00W,4.334172315059397
0G0SGS000W,0
S000SS0000W,0
SG000RS00W,0
SSSSSSSG0W,-20.254471757103
0R000GSSW,0.40416949424034454
S0SS0RW,-4.810129855630258
SS0SS0RW,0
SSS0SS0RW,0
SSSS0S00RW,-6.371413484949384
S000000SRW,-10.569361606344922
S00G00SS0W,-2.7405686084969
R00000SSW,-6.6978293450074995
SR00000SSW,-13.138822066048132
SS0000R000W,0
RSSSS00W,-12.34417583156739
SS0000RS0W,-10.487314631862345
GSSSW,14.356997072353025
0SG00SW,0.8631316767866228
0SG00RG0W,0
S00G00RG0W,0
GRS0S0000W,0
00SRGSW,0
0R0000GSW,2.737436011196141
R0000GSW,-0.12300890674705887
0000RSS0W,0.7164153290918678
SSG00000SW,-8.335246924066688
00SS000SW,0.20020057958007706
S00SS000SW,-7.116232376418965
0R00SS0W,-7.198642531717459
S0R00SS0W,-8.24111241781345
SS0R00SS0W,-2.0167306998837855
SS0RS00W,-10.09979368427485
00S0SS00W,2.26503755222176
S00S0S000W,-7.811591204129925
R000000GGW,4.371591544489005
SSS0R0G00W,-15.535226912188595
S000R0SS0W,-7.048037937146397
SR0000S00W,-12.376937098474578
00R000GSW,0.21870139944677566
SS0G000GW,-1.8701121712075484
S0000R0GW,-8.476387826218332
RSS000000W,-21.54406477827642
SG000G0W,3.271285100759478
SSG000G0W,-4.274633434592394
S000G00G0W,-2.006812614042092
SG00R00S0W,0
S0S00G0W,-10.140513991538848
0SG0000S0W,-0.35696418815187625
000GS0SW,6.380220018409145
G000G0S0W,22.878751133125455
0SS000SS0W,-8.2631957296805
000S00GSW,2.48098612897054
S000S00GSW,-1.9796907897391076
0SSS0000SW,-18.123882288998644
000SSS00SW,0.5201793420424818
G000RSSSSW,2.942193627156863
00RSSS0W,-2.2002504255145396
00SSS00G0W,-3.1296533552304955
000000S0RW,0.22039974202133816
G00000SSSW,16.547177566185034
0000SSGSW,0.8264532008505706
0SS0000S0W,-10.022317233134952
G0S0000S0W,10.31063728714009
00SG000S0W,-0.03845249202569227
0SG000S0W,1.624526967337426
0000G0SSSW,13.176318601069626
000G0SSSW,13.681414937070956
S000GSSSW,-2.6937276903234024
0000GSS0W,11.914328722944244
0SS00S0W,-8.571861208120067
G00S0RG0W,0
000GRS0W,1.632534426016252
S000GRS0W,0
SS000GRS0W,-2.0
0S000G0S0W,-1.0427784365266053
SS0R0S0W,-9.473899440759926
R000000SGW,-1.3743280614235038
0G00SSSW,15.247345887996088
S0G00SSSW,-2.477866932027024
SS0SSSS00W,-20.778551789274527
GSSSS000W,10.662437812761473
00G0SS0W,14.355224358999614
000GS0RW,0.40998260990009094
00SSSRW,-1.3258588206190431
S00SS0RW,-2.0330078780726097
00SSSS0S0W,-0.09204209965858458
00000S0S0W,3.2142996462382025
SS000G0SW,-10.061702513781203
G000SSS0W,13.689891903052958
0G0S00S0W,12.268121969484826
00S0000S0W,-1.7623459805077146
0S0S00G00W,-1.4925933512460718
S0SSS00000W,0
SSSS0G0SW,-1.164437932573772
000S0SSSW,1.251715228800559
S0SSG0W,-7.385344336483505
SS0SSG0W,0
S00000RS0W,-9.237998488927248
0SSR000SW,-1.825597631749825
SG00000S0W,-0.4726103669374737
00RG00SW,-0.2631515263406475
S0SS0SSS0W,-4.174014027213385
SSSSSS0S0W,-22.099203970593262
0GR00S00W,0
00G000SSW,15.395089881305546
SSS0R000GW,-11.159647560585704
0R0SSGW,-0.08052739502744449
0SS00G0W,-6.870515741710657
RSS00000W,-11.945810189055093
SSSR00GW,-5.802
SG0G00W,2.436699049058288
GSSSSSSS0W,15.723510473362548
0RS00G0GW,0
00S00SSW,-0.11995998612142382
00SSRS0W,0.9520712282845178
S0S0000SW,-10.569831237863452
0SSS00R0W,-7.02802730091724
00G0SR0W,0.2542998546932007
RS0G00000W,-3.990974243325664
RSSS0W,-19.778148444918045
SRSSS0W,-9.475183420785823
SSRSSS0W,-2.2056781919983433
S0GS0W,-3.026376166591651
00SS0GS0W,0.18935052271258349
S0SSR00W,-4.395914332990474
SS00SR00W,-5.031736185554129
S0R0SSW,-10.83908573643897
00R0SS0G0W,0
SS0S0R00W,-5.832332094658135
SSS0S0R00W,-4.326736488974806
S00000GR0W,-5.798670191864427
0S000GG0W,0.34724020601575517
0SS00GG0W,0
S0SS00GG0W,-2.0
0G0SSSS00W,14.874096958952384
G00R0SS00W,0.9927065583478565
GSSSSSS0W,13.930788671690767
SGSSSSSS0W,-1.0955770818883321
G0SSSG0W,0
SSS0GS00W,-3.006434956172961
0SS00S00W,-4.845808636029402
G0SSSS0W,14.161605377847579
S000SS0S0W,-8.99991138950915
00SG0G0W,0.8550279290906393
00SS00SS0W,-0.2952814647523505
0000SSS0RW,-0.536605304238343
0SSS00SSW,-7.186274486448964
00S00S00GW,-0.09517005655586058
00SSSSR00W,-2.5095650098273503
0000SRG00W,-0.2051536599127726
0R0SSS000W,-4.712568436772148
SSSS00SS0W,-20.723539631392295
R00S00S0GW,0
000S00SS0W,2.367255049349514
0S00SS0W,-2.059748625231107
SG000S000W,-0.46105193205728523
S000SSG0W,-9.538842129450941
GS000G000W,4.719827706263096
0SR0G00W,0.9788589202450266
S000R00S0W,-9.079232319083562
0RSS0W,-8.332542444151935
S000000SGW,-10.753410905910492
00SS0R000W,-5.379030030931865
00S0S00S0W,4.16934218136862
0RS0S00S0W,0
GS0000W,14.48446665373395
00SSSGW,-3.6283149802220174
00SS0G000W,-0.6338568761847994
0S00000GRW,-0.9192298173981183
S000S0RW,-4.148667597305305
00G0SSS00W,13.50971736791458
0G0SSS00W,14.165183817923758
SSS0S000SW,-11.68431599650989
0S00S00G0W,-1.093933180043861
0S000S00RW,-0.4036981812625098
SS00G0S00W,-2.317696456020062
00S0R00SW,1.0556214581172
0000RG0S0W,0.06000213072351213
00GR0SW,5.242581614768576
SSSSRG0W,-1.58414044725107
0S00000RSW,-5.955817430438186
0S0R000G0W,-1.8924815985469603
00S000GRW,-0.16984599755863722
0SS00SSW,-3.7510266105611336
S0SS00SSW,-4.149499572246214
SS0SS00SSW,-6.540021892319821
0SGSSSSS0W,-0.11831169114244658
00R0SSSSSW,-3.967235406027842
000GS00G0W,-0.016148534576640533
0G00R00SW,16.264525508645004
0R00G00SW,2.333182748653212
0G00RSS0W,-0.012423884111501346
0R00G0S0W,0.7830650846645181
00G00R0S0W,0.10941593130997879
G00R00SW,17.71777816310979
SG00R00SW,-1.1074026802468981
SSG00R000W,-10.318177653967421
00SS00GW,-2.73028538571821
S00S000G0W,-17.017376269111764
0SRSS000W,1.1252498352750675
S0SRSS000W,0
0G0000R0GW,0.9279942899201452
00S000S00W,0.574156002966438
RSSSS000W,-13.557353134368938
0SSSG00SW,1.672633568471205
S0SSSG00SW,-1.8344092767213507
SS00SR0W,-5.045149515371407
SSS00SR0W,-2.4994698020217694
0R00SSSS0W,-3.8727593224154746
S00GG0000W,8.408432350998154
SGG000000W,0.29308272860455475
00S0R00W,-5.2619966020477165
SSS0G00GW,-1.9316096856664737
00R0000GSW,-0.017446011209196245
R00S0S0W,-0.9897881743991538
000S0SGW,1.4368954551160922
S000S00GW,-11.349158584020806
S0000R0S0W,-9.064825194340553
SS0GSSSS0W,-3.802
SS0S00S0W,-7.349588298414872
0SSS00SGW,-0.10810648827442637
S00S0R000W,-12.49804902695016
00SSR0S0W,-0.1
G0SSW,16.583830971642318
SG0SSW,-3.4061091126801015
SSG0SSW,-5.899324051330916
SSSG0SSW,-2.1254707843980287
SSSSG0SSW,-2.0
SSSSSG0SSW,-2.198
00S0S0GW,-0.5688174789682408
S00S0S00W,-9.167193657380395
000G0SS0SW,0.15698068729340345
G0S0RW,5.732505859498571
0G0G00S0W,16.113516278666534
G00000GRW,14.823109229514742
S0G00S00RW,-2.0
0G00S00RW,2.531628821304466
RG00G00W,4.853971387983996
00S0RG000W,-0.5287614001272367
000RSS00W,-0.192316478227168
SG0SSS000W,0
S0S0S0W,-11.348945364833837
GG0SSSS0W,0
G00SRW,6.060354301845287
SG00SRW,-5.316053024326264
0SSG00S0W,0.012813947473270915
0SSG00SRW,0
000G00SRW,0.37808838536672373
SSSS0SSS0W,-21.83858945340968
S000SR0W,-5.714088222745698
00SSSSS0GW,-4.9729762845432965
0G0SSSSSW,13.225033596305922
0G0SSSSW,12.898114545397235
SRSSSW,-11.302780551701076
RS000SS0W,-2.792757824205244
0S000SS0W,0.6551545174521558
S0S000S00W,-8.673770109258399
SRS000S00W,-2.110428746540712
S00SSR000W,-7.131969218276451
SSSSS0SSSW,-20.569597160435347
S0R00SSW,-5.886388819056803
SS0R00SSW,-2.199851133412992
SSS0R00SSW,-1.8041312286615687
0S00R0G00W,-2.4046395165889196
0G0SSW,14.92092563259131
SG0G0000W,8.759582634250316
SSG0G0000W,-4.445455403191776
G0000G00RW,5.310428538937173
0S0SSSS0W,0.8499518546965762
S0S0SSSS0W,-6.799267089759379
S0000SSSS0W,0
R0GG00000W,13.088534647906673
0SS00000GW,-12.546735915995905
0000SSSSRW,0.7256880656801473
00GSSSS0W,13.169919707910937
0GGSW,19.722609424644332
00S0GG0W,-0.23998613540530223
0S0SSSSW,-6.578816630799274
SS0S000SSW,-5.12996045566441
00SS0SSSW,-0.10171557104093404
0R00SS00W,-3.619365353675347
SSSS0GRW,-5.635318198212021
00S0GG000W,0.14302870266606355
0GRG0000W,2.8915980222072664
S0GRG0000W,0
00SSGW,-10.60856279292913
0000S0GGW,1.7658970679172803
0S0GGW,0.6210553623485155
S0S0GGW,0
0SS000GGW,-0.18276219770593205
S0SS000GGW,-2.0
SRSSSS000W,-9.293016099848924
00S0SSS0W,-0.04390476134364807
0S0S00S0W,-0.32989779849898737
0SR0GW,-2.508044412602175
0G0SR000W,0.9456070539331783
0R00G00GW,2.3866269520138363
S0R00G00GW,-1.8115253023896871
SR0000SS0W,-10.186252841745926
SSS00R0SSW,-6.031997253471673
00S00SS0SW,-0.02448443587724929
0S00SS0SW,1.185077050619143
S00SS0SW,-14.027502866037715
00R0S0GGW,0
0SRS00W,0.514824292697435
SSS0SSS00W,-21.516435292755652
0GS000S00W,3.0623528906045756
00S00RS00W,0
00S000SS0W,0.4963912177439385
SS0GR00W,-4.787962598307322
SSS0GR00W,-5.471893972059472
SG0SSSS0W,-0.46690825028331295
000SSSR0W,0.6224302760312681
R0000GSSW,0.2603120594663967
0G000SSSW,16.693758950970402
00G0SRW,2.254871322270193
0SSS0SS0W,-4.603640424124524
000GSSRW,-0.15888444352492026
S000GSSRW,0
SS000GSSRW,0
000SS00S0W,1.957077695823696
S0000SRW,-7.7781121479676045
SS0000SRW,-6.606616454135196
SSS0000SRW,-2.217817274813091
000G00SGW,4.308545310446568
SG000SW,-3.56432273517504
SSG000SW,-7.593365370816394
SSSG000SW,-7.7765599115935355
0S0G0G000W,1.7120463273823505
0SSS0SS00W,-0.5344679237796057
00RSS0000W,-4.875265512497567
S00SSG0W,-3.7842274917987213
RSSS00000W,-15.932685538152219
G0000RG00W,4.2036799720828295
G00SSSSSSW,13.404931024985842
SR0000GSW,-2.012177881767959
SSR0000GSW,-2.0
R0SS00W,-11.395585184842055
SR0SS00W,-7.669539564049845
G0SSSW,14.818983252399008
0000G0SGW,1.9660966409895368
G0SSSSS00W,15.801480103368187
000G0GS0W,8.875703904110445
S00G000SSW,-0.22285672011315555
00000RSSSW,-1.5364776540231273
0000RSSSW,-3.0981406386218886
000RSSSW,-5.035745088102726
00RSSSW,-7.287694956531495
0R00G00S0W,0.40064298570336754
0SSSSS00GW,-10.697012092170562
R00SS0S0W,-3.170034875773317
0SSS0SW,-12.404907902404856
0S0S0SW,-3.4378177780174854
0G0SSSW,14.144144206638172
G000G0S00W,0
RS0SS000W,-1.079315455395986
0SSS0S0W,-8.71065963489153
000SRS0W,2.142065493613419
0G0SSS0W,14.308496129596112
SS00G0S0W,-5.131073613652143
G00SSS0W,17.417905433389677
SG00SSS0W,-1.2740209318311644
SSG000SS0W,-2.0
S000G00S0W,-3.9935169961302424
00S0SSR00W,0
0GS0000SW,15.259128847670441
S0GS0000SW,-0.4670763767075343
0SG0SSW,0.14773506080171706
S00G0SSW,-3.9074256729396644
SS00G0SSW,-2.0100855150201364
0S000SSSW,-0.31419265015837833
SSS00G0SSW,-2.198998465986994
G0SSS0W,15.41449498636343
S000S0SSW,-7.659410712104809
SG00SSSSW,-2.1499229866512026
00SG0G000W,0
0SG0G000W,2.620541164442886
SG0SSSW,-2.5470693007560232
GSSW,15.126585842378896
SSSSS0S00W,-21.82806327804759
RGS000W,0.526381265181598
R0G0G00W,5.32794983845501
SS0SSR000W,-5.141053212136361
0000S000SW,1.0385888508571077
SS000R0SW,-7.617260801079134
00R0G000SW,0.4936275807041546
0R0GSSSSW,0
000G0R0S0W,1.807204508502329
G000000SSW,16.191517183598346
0R0G000SW,0.09147224021207334
00000RGG0W,0.04229570105122764
SSG00G0W,-4.512332118843565
0S0SS000SW,0
R000G0G00W,3.9033439114469406
0SSS00S00W,-2.8449933123402658
000GGSS0W,-0.2
0G000G0RW,1.292375450038862
R0SSS0000W,-13.961395073417386
RS00G0W,-6.302581949866828
0SSSSGW,-6.172959123034518
S0SSSSGW,-6.33487306685
SSR000SW,-19.71123969410828
SS0S0000SW,-12.637329288919497
0S0S0000SW,-5.636606582858717
0SSSR0000W,-8.209580332170013
R000SS000W,-6.577811820542207
0SS000S00W,-6.423910881596265
S00S0000GW,-16.691504842311907
00G0RS00W,0.7638796714310497
S00S00RW,-9.907739033021926
R00SSS00W,-6.062653210093032
S00SR00W,-7.143694815574702
SSS00SR00W,-2.0
0S0G0S000W,0.2521496800137483
0S000SR00W,-0.10643739039523917
R0G0GW,12.854684171624461
SSS00SG0W,-1.9677649600000457
00SSSSRW,-2.637804296397541
0SS00G0GW,-0.10629089696386407
00SS0S00W,-1.5159935962594742
SSS0GSR00W,0
G0R0SSW,4.275769472621744
SG0R0SSW,0
SSG0R0SSW,0
SSS00R00GW,-13.913888520698524
000SG000SW,0.6320309667665585
000000SRGW,-0.08817711853161092
0S0G000G0W,1.313166679604758
0SS00RW,-8.0241358209999
GSSSSSSSW,12.620267967492069
SGSSSSSSSW,-0.4590076306449733
SG00000R0W,-0.9513475567017311
00G00SSSSW,14.413074443593432
S000SG000W,-12.206655033801258
00GG000SW,17.56454231735581
S00000SR0W,-6.735954999706358
SSG0SSSW,-1.6346730149821835
SSSG0SSSW,-5.187812983769683
SSSSG0SSSW,-2.0396571234220824
000S0SSSSW,0.19576510425488408
0R0SSS0SSW,0
00SSS0R0SW,-0.1
0SS0S000SW,0.05165027435020733
0S0GSSSSSW,0
000G0SS00W,12.97364725931592
00G0SS000W,13.621543969457734
SSSSRGW,-2.193126950532962
SSSSSRGW,-5.401445599163017
SSSSSSRGW,-2.0
SSS0000RGW,-9.114536358534492
SR0S00000W,-19.557014062119524
0000SGSSW,1.533169952059634
000RS0S0W,1.3674076872041463
G00SSS00W,15.031696568042731
0SS00SS00W,-2.426633747486085
00GSS00W,12.46666471481614
S00SSG000W,-6.895067306583328
0SS0SG0G0W,0
SS00S00SW,-10.708260762362864
0RSS00SSW,-0.33856491121202426
S0R0000S0W,-9.211136874886412
S000G0R0GW,0
00SG0R00W,1.513678299783232
G0000S0GW,4.598711918432859
RG000SS0W,0.5869976391026102
0RG00000GW,5.723112680497962
S0000GR0SW,0
0G0G0S0W,1.862183932784549
G0G0S0W,14.924156097853977
0SG0S000W,0.4280716137937274
00G00S0GW,0.0031783175750264153
SS00G00S0W,-4.109776590648844
0SSSSS0S0W,-5.327314745970357
0SS00S0S0W,-0.5084192604515635
SS00S0S0W,-4.252491910820289
00R00SSS0W,-0.5649991448316188
0GGR0000W,0.8757212675828052
00SG00R00W,-0.4561114342175979
RGG000000W,9.590089784844618
00GGRSW,0
00GS00S00W,0
0GSSW,14.794823071289166
S0GSSW,-3.28548217301112
SS0GSSW,-7.437463282490438
R0SSSSS0W,-12.311507458802355
S000S0SW,-9.907539754999071
R00G0SSSW,0
SR00G0SS0W,0
000SSS0GW,-1.4250371328169704
R000GG0SW,-0.3560894059825177
SS0G0R00W,-2.1959969504281793
0SS0RG0W,0.45350859862025433
S0SS0RG0W,-1.955102648736595
SS0GS0W,-2.2996112404925735
SSS0GS0W,-3.802
00R0G0GW,-0.11305418679716789
S00R0G0GW,0
SS00R0G0GW,-5.391161958389762
SR0G0GW,0
SSR0G0GW,-2.0
SSSR0G0GW,0
SSSSR0G0GW,0
000R0G0GW,-0.33932917179047223
S000R0G0GW,-2.0286010373169017
SS0G000SW,-9.708080742936065
GS000G00RW,0
G000G00RW,8.196778701677017
0000SS0S0W,2.262217455363922
00S00000RW,-1.0578706715943198
S0000SSSGW,-10.275781101542353
0000SSSGW,0.5203420284334256
0RS00000GW,-0.2135044349040534
00S0R0G0W,0.5222256493300375
0SS0G00W,-6.01202959273183
00RSS00W,-2.24208507205655
0SSS00RW,-3.533649345639735
S0SSS00RW,-2.010725848489464
000G0SR00W,-0.1
SS00G0R00W,-5.824820353935488
SSRG00W,-4.068639463087173
SSSRG00W,-6.157670206057606
SSSSRG00W,-7.498076752399703
0GS000W,15.260187887976914
S0GS000W,-2.4248314902276835
SS0GS000W,-7.821818976272972
S0SR0000W,-15.585558899806234
SS0SR0000W,-10.363424890902946
RG000S00W,-0.7492070507108693
GS00W,14.590296758687897
SGS00W,-3.309982837317155
SSGS00W,-6.0712267767144565
SSSGS00W,-2.206824762278804
R0SSSS00W,-8.98712689599863
R00G00SW,0.4273314684469546
SR00G00SW,-2.0126814180795733
0SS0R00SW,1.2088039712092482
SGSRW,0
0000SSGSRW,0
SS0S000G0W,-14.247085430816806
00S00G00GW,-0.005272326807705688
SSR000GW,-9.845420877287564
SSSR000GW,-6.570196567058552
0SSSRW,-2.3882837006770194
00SSSSSRW,-3.585202513857353
S00R0000GGW,0
SSG0S00W,-2.0266664641802565
0SS00RGW,0
0SSSS00GW,-6.009672968142534
00RSSSSW,-9.477923534009403
000SG0GW,-0.28625943362586537
0S0R00S0W,0.9625873611685357
S00S0SS0W,-5.98510860302708
RSSW,-21.172796078859562
SRSSW,-23.49204761413602
SSRSSW,-17.83401232383471
SSSRSSW,-10.769874504814931
000GSSSSW,10.683792807322975
S000GSSS0W,-3.7812367842996615
R00SS0W,-10.075223686077324
SR000S0W,-12.380832924635024
0000GSRW,1.0136399804663165
0S0000G0RW,-0.2989801
R0000GS00W,0
SSSS0000S0W,0
0000S0SSSW,1.8434862902016826
0G0SS0000W,14.726488133172037
0R0G0GW,2.590255764156061
0R000SSW,0.5041585129133123
S0R000SSW,-6.742640370951112
SS0R000SSW,-9.178093044425015
0S0GS000W,-0.13463606122942487
S0S0GS000W,0
SS00G00SSW,-7.697438609444152
RSSS000W,-14.086261518582772
SRSSS000W,-7.060548850022163
SSRSSS000W,-4.2433058634981204
S0G0S0000W,-3.1366242670124724
RS00S000W,-6.654509235315203
SRS00S000W,0
0S0S0R000W,-0.4888414218636643
SS00R00SW,-6.796618342019936
SSS00R00SW,-4.999487678785929
0000R0GSW,0.017976742692861897
G0R0000S0W,1.093948115788905
S0000R0GSW,-2.0099
S0G00S00W,-3.5645306559872236
SS0G00S00W,-3.7015878679206917
R00SSSSW,-13.00029326038798
SSG00S00W,-3.84381010800152
SSSG00S00W,-1.2633546915116873
0S00GSSSSW,0.4601254620231078
SSS00G0S0W,-6.448390397966552
00S000GS0W,0
0RSS000SSW,-0.37099286281733546
00S0GRW,-0.3133651447318385
SSS00GG0W,-4.042437172228432
SSSS00GG0W,-4.187262187986924
S0G00G0W,-1.2631111658384069
00000GSSSW,10.306542433449813
000GR0S0W,0.5770659296110346
S000GR0S0W,0
00SGR000W,2.468656072326623
RS000S0W,-5.5584746424078695
G00R000GW,12.46967200655094
000SS0R0W,-0.6505071771859513
