step,learning_rate,discount_factor,exploration,exploration_decay,min_exploration,vision_size
0,0.1,0.999,0.0001,0.999,0.0001,10
state,value
00R0W,-1.4928349424755596
0GW,18.053308893658237
S00R0W,-13.90512729837312
SS000GW,-8.354565695367008
SSS00W,-20.24931794193144
SSS00000W,-31.19362567596134
S0000000G0,0
00R00W,1.6844284672978693
0R00W,-0.6824446130453169
00000R00W,1.9817222285192506
0000R00W,1.549565557791279
S0000R00W,-13.16999067005591
SS0000R00W,-20.475689872187445
000R00W,1.3877484588482258
S000R00W,-13.178720808560248
SS000R00W,-13.413649280523158
SS00000R00,0
S000000G00,0
000R000W,0.22824759046910362
00R000W,0.05239697548934974
G0000000W,18.653843533858538
S00GW,-4.34716154848895
GW,18.98637995231069
SSS0000000,0
00000R0W,3.0990162349292167
0000R0W,2.627692615497439
0R0W,-2.635477589053987
R0W,-4.390479525669731
G00000W,20.252284837702522
000000RW,2.7045704259365015
00000RW,3.2426317216876788
0000RW,2.335296277625887
S000G0000W,-3.6952315092977766
S0000G0000,0
R000GW,4.567808675693978
SR000GW,-3.421506175819812
R0000000W,-5.058441950949331
00R00000W,2.2450933040939725
00000G00W,14.915533173666208
S00000G00W,-5.707780268345024
SS00000G00,0
SG0000000W,-0.4004834299880291
0000G0W,14.766224432142993
SSS000W,-22.369973198658254
SG0W,-2.842888827342677
0G0W,18.051618370853742
SSS000000W,-21.182319249228552
00R0000W,-0.7018679663137619
S0GW,-3.4264390131264637
SS0GW,-9.220793716849712
000RW,1.8579860117233016
0R000W,-0.14258653497616386
0R0000000W,-2.78103578802797
SS00GW,-8.219684978710054
R00000W,-3.949653076833209
S0000RW,-9.256505090352256
S000G00000,0
R000W,-4.533796081965091
000G0W,15.457065985733962
SR000W,-8.539632008468569
S00R000W,-11.19495466290376
0000R000W,0.1905104635367062
0G000000W,17.480651510645664
0S0W,-8.838612912826973
S0S0W,-15.083125275719672
0SS00W,-7.275853250308271
S0S000W,-16.501615985022273
RG00G000W,0.357527254601153
RSS0000W,-4.585560372480457
SRS00000W,-3.004543915291821
SSR000000W,-20.054217266952783
0SS000000W,-7.709624362629063
SR000000W,-18.986532180431198
S0000G0W,-6.43174734721027
S0G0W,-3.824848247420274
G0000R0W,17.475685198744053
S000G00W,-3.9026186743102524
SS000G00W,-14.681734959855346
0000000R0W,3.408070236256825
000000R0W,2.1889725059853276
SSSW,-24.059080476652884
S000G0W,-5.431800532160062
00G000W,16.8079386677408
S00G000W,-4.101737944308886
SG000000W,-2.2359991557578844
SGW,-2.6450372481084514
S000000G0W,-6.408034319582897
0R000000W,-3.7156452116454157
0R0000W,-1.9010082671417137
S00R0000W,-15.961261392637692
S000R0W,-11.849627259226471
G0000R00W,15.819749355487431
S0000G000W,-4.668976446715137
S00R00W,-8.530838855527536
0000000000,0
SS0000G0W,-14.459801504714019
SS00000G0W,-18.818975472042162
SS000000G0,0
0000G0000W,16.065520983520504
000RG0W,5.194201571030374
S000RG0W,0
00RG0W,6.597505691218253
S00RG0W,-4.6520665008706565
SS00RG0W,0
RG0W,7.473739935785051
R00G00W,5.661119445954718
SG0000W,-1.9320514693750104
SSG0000W,-8.429293208027909
0RW,-3.3846005998485396
RW,-6.650726326914362
S0G00W,-2.7124312877210084
0RG0W,7.246443472348807
0000R0000W,1.142590788718398
S0000R0000,0
0G00000W,18.54877697013234
SSSS0000W,-28.263563453040227
00000000GW,11.924971901134205
S00000000G,0
R00000000W,-5.971011402323102
S0000GW,-6.214861952191515
SS0000GW,-11.203149291802387
000GR00W,14.820590179904325
00GR00W,15.320873042048623
S00GR00W,-0.5214177564637622
0GR00W,15.878742703825447
GR00W,17.64986589219511
00000R000W,1.2185647435984102
S0000G00W,-4.816768315220964
S00R00000W,-12.9354548230488
SS00R00000,0
G000RW,19.491387432990113
00RW,-1.0010805500455682
0G00G0W,25.285626445148626
S00000RW,-9.875461368862249
SS000G000W,-16.70655712376179
S0R000000W,-12.140364116713313
SS0R000000,0
00000000RW,0.9724982524813847
R00G000W,5.810612020089767
S0R0000W,-12.93586425288315
SS0R0000W,-8.922735485203052
S0G000000W,-3.2900563179329434
S0R0000000,0
0G0000000W,17.77620249345909
S0G0000000,0
0000000RW,1.6737417604196418
S000000RW,-12.650151697966173
R000000W,-4.361818784275347
S0R0W,-10.997130376351201
S0R00000W,-14.383507746473315
000R0000W,0.7027266958776702
00G00G00W,24.515133179595697
000G00G00W,23.447435727391216
0G00G00W,25.320629615396097
G00G00W,26.265263477965092
S00G00G00W,-1.8978604653722582
000000R00W,1.8879191292723874
S00000R00W,-10.133627060679718
SS0000RW,-7.36365823258471
SS00000RW,-14.202768453181065
000RGW,7.674173152331888
00RGW,7.241468915503701
0RGW,8.576119459239687
S0RGW,0
SRW,-17.88531299338095
S00RW,-10.284872782266456
SS00000GW,-12.035599861184469
S00G00W,-4.660187163101392
SS00G00W,-11.118871606579622
SS00RW,-7.297720770249917
SS0G0000W,-10.663306937973186
00G0RW,15.160842315318089
0G0RW,16.35843756164475
G0RW,18.228900341969382
000000GRW,11.38971225211926
00000GRW,12.348648915041876
0000GRW,12.689000874684774
S0000GRW,-2.3273813641514733
00000G000W,14.610504255768248
0000000GRW,8.350794629670718
000GRW,13.800415491329286
00GRW,14.351082031454702
S00000GRW,-3.679173388153515
R000G000W,2.7803746432819456
00G000000W,16.91541117928446
S00G000000,0
S0000000R0,0
SS0G0W,-11.254508363143344
SSS0G0W,-8.223975279742815
SSS00G0W,-10.34707919509664
S0R00W,-12.758706378995278
SG00G00W,0.8009256406133762
S000RW,-12.82629941359808
SS000RW,-6.834483587650574
S0000000RW,-7.498839329374642
SR0000W,-15.556163064637206
SSR00W,-9.225643965799499
S000000R0W,-10.236510048572246
S0R000W,-10.483301210805546
SS0R000W,-12.84810546257224
SS0000G000,0
S00000G000,0
S000000R00,0
SG00000W,-2.2684829435789426
SS00G00000,0
S00000R0W,-15.039746394261336
0SW,-5.338829184137115
S0G00000W,-2.0705761601385744
SS0G00000W,-17.593404162448607
0GRW,15.951641434471075
SSS0W,-20.666073961091968
G0000GW,24.647188197054188
SS0000G00W,-20.179399196220945
0G000RW,16.646685655523918
GR0W,17.125839145029026
G00R000W,15.875406715068632
SSGW,-10.899075522904837
SS0GG0000W,-1.6788182762200887
SSS0GG0000,0
000GGW,24.693117692850674
00G0R00W,15.388869944236657
0G0R00W,16.352276126230095
G0R00W,19.231879242505514
00GGW,25.768439095858078
0GGW,26.834013196539722
GGW,27.8456501354753
SSG00000W,-10.21911036093448
SSSG00000W,-20.365488465352794
S0RW,-14.680962409635356
00GG0W,25.97288025323342
0GG0W,26.798062970187043
GG0W,28.398798371830075
SSSS00W,-20.25367741340423
SSSS000W,-24.249094710425457
000GG0W,25.126799246439585
00G0GW,24.9166486915565
S00G0GW,-0.634210886523521
G00G0W,26.81958462920607
G000R0W,17.93132213212028
0000GR000W,12.645606758884131
000GR000W,14.026555112493334
00GR000W,14.603322459833908
GR000W,18.0240021267879
S0000R000W,-12.671962318329793
SSR0000W,-14.686496506477654
SS00R0000W,-20.523188997767388
0G0000G00W,23.564060745936157
G0000G00W,24.30128637360248
G000G00W,25.228512437811073
SS000000R0,0
0S000000W,-5.992058399789159
SSSSS000W,-25.618117582042117
000GG00W,25.878296000428865
SSSSS0000W,-22.1601872924584
S000GG00W,-2.0201610715082405
SR00000W,-15.078589285910649
SSR00000W,-15.284507386558163
SS00000R0W,-20.939197851321275
SSG000W,-6.763103217122472
SR0000000W,-12.89457385487746
SS00R000W,-14.89223179793575
SS000R000W,-20.41424890397528
SSG000000W,-16.58565923801276
SS0G000000,0
00000GR0W,12.488010474081046
SG00W,-2.206704801471413
0S00000W,-5.002072119813854
SS000G0000,0
S0000R0W,-12.8040707677674
SS0000R0W,-9.09068949498038
S000R0000W,-13.43959237369279
SS00G000W,-13.481114330018203
00R0G000W,5.899429359350667
SSG0W,-11.971659376744915
SR00000000,0
0000000G00,0
GRW,19.621518162503534
S00GRW,-1.9033979042940274
SS00GRW,0
00G0000RW,14.97958345575739
0G0000RW,15.68831556165042
G0000RW,16.87781224938295
0000G00R0W,0.09304211502338705
S0000G00R0,0
S00000R000,0
S00000000R,0
000R00000W,1.0530629226699666
00S000W,-3.5564703951746597
SSSSW,-23.02691440416138
SSSSSW,-21.670646592047547
SSS0R0000W,-20.622355760802844
G0S000000W,18.40355106569431
GS0000W,11.709194456161104
SGS0000W,0
0S000000RW,-3.1919130456516673
00G00000GW,22.378947928349838
S00G00000G,0
SR0W,-13.035756230189884
SSR0W,-6.646593264350366
R00G00000W,4.883630987869129
SR00G00000,0
SS00GG0W,-2.0427129016203196
SSS00GG0W,0
SS0R00W,-10.769530095764948
0S0000W,-4.637897318606525
000R00G0W,-0.15939606228604025
00R00G0W,1.2011717878343469
R0GW,6.804096192509787
RGW,8.428853429653984
00000G0G0W,21.621016658891655
S00000G0G0,0
00000G0R0W,9.60653511656428
0000G0R0W,13.113873272118855
G0G000W,27.68693705166408
00RG00W,5.569681152927037
0RG00W,6.32519153106221
GR0000000W,15.068297041631793
S000R000W,-12.471531383676572
00R00000GW,-0.13115465337438795
0R00000GW,0.1490812866070368
R00000GW,2.114620216924148
SSRW,-17.0330817952079
S000GG0W,-1.6662136372074479
SS000GG0W,0
SS0000GG0W,-2.1017834784965514
00G0G0000W,25.219292572780585
0G0G0000W,26.00899663870603
G0G0000W,27.08787566051949
G00R0000W,16.597139430355995
SS000R0W,-12.426524441134582
0000G000GW,21.682901635284214
SS0000000R,0
S00R000000,0
00R00G00W,0.8711057199103241
0R00G00W,2.9408925158719676
SG000R0W,-1.8214684338849598
SSG000R0W,0
SS0G000R0W,0
0R000000GW,0.35105950790801915
S0R000000G,0
SSR0000000,0
0S00W,-6.79616356096011
G000R00W,17.80959165694413
R00000G00W,1.961200683783847
0S000W,-7.23094376509382
R000G0W,4.1817381476269055
SR000G0W,-3.6981779313831877
0S0000000W,-5.706737452829842
SSSS0W,-21.366510765352892
S0G00G00W,0.9702793362885853
0R000GW,2.4096908203339296
SS0G00G00W,-1.951572218763208
000G0000RW,13.428465699469333
S0G0000RW,-0.36592465159758447
SS0G00W,-8.17338915620217
SSS0G00W,-11.790692042697218
SSS00G00W,-14.184594397946567
SGGW,1.704053994984725
G00000G00W,24.545646414589275
SSSS00000W,-22.838473408361224
SGRW,-0.33643723846946333
SSGRW,0
SS0GRW,0
00G000GW,24.192974103166897
0G000GW,25.44901436572539
G000GW,26.30659750032306
SG000GW,2.342909837869011
S00G000GW,4.313535414817436
00G000RW,15.118282612012386
S00G000RW,-1.3731049626717906
SS00G000RW,0
SSS00G000R,0
SSG00W,-7.151105082164797
SSSG00W,-5.827805734414646
0R0G00W,5.312426909048344
R0G00W,7.313799811997135
00R0G00W,2.836106217003561
000R0G00W,0.19052898542532498
S000R0G00W,-2.0401466558309687
RG0000W,7.8092571190256255
000000RG0W,0.9822255937467118
S000000RG0,0
SS000000RW,-20.26758295723027
0GG00000W,26.633885474117168
S0GG00000W,2.415649063206668
SS0R00000W,-20.558819639640912
SSS0000G0W,-20.531110974562626
G0000R000W,16.572600274156606
0G00G0000W,25.13813523486812
S0G00G0000,0
0GR0000W,15.084372011349448
R0000G0W,2.4625540182610237
RG00W,7.640029472907711
000R0GW,4.584777090912012
G00G0000W,25.99856773539265
0G00000RW,14.292787569092518
S0G00000RW,-1.3383434600548403
S000000GRW,-2.6562244022409
000GR0W,14.5300037443929
S000GR0W,-1.528950806207067
000000GR0W,10.62494700245916
S000000GR0,0
SSR000W,-8.480073055191239
000G000GW,23.036290868393372
00000R00GW,0.14363375256912997
000R00GW,3.782779671976318
00R00GW,4.441607419084601
SS0RW,-7.142848132313994
SSS0RW,-7.687366485356517
SSS00RW,-2.1545765925894806
SSG00R00W,0
0G00GW,25.501340330553695
G00GW,26.489344714792143
SG00R0000W,-2.0
S000GRW,-2.4300997501689356
SS000GRW,0
SS0000GRW,0
SS00000GRW,-2.0
0G0GW,26.01462273633035
SS0000R000,0
SSSSS00W,-26.72536814144137
00000RGW,1.9879925829314615
S00000RGW,-7.6912303781341835
000000RGW,1.253518274452444
0G00R0W,15.043777319710085
G00R0W,15.06361115359173
G000R0000W,17.437151228838736
00G0000G0W,22.627405351844704
0G0000G0W,23.5351097478885
G0000G0W,24.84569097495333
SSS000000G,0
00GG00W,26.69414352496643
00S000000W,-3.150700845715357
000RG00W,2.634568378952708
G00000GW,24.379872986124614
SG00000GW,2.1832858808705162
SSG00000GW,-3.724095749189182
0RG000000W,6.3767434229254825
RG000000W,7.915804405992982
00000RG00W,-0.36532701356568054
0000RG00W,1.3374758517126732
000G0000GW,21.6875227149593
S000G0000G,0
SS00R00W,-9.253743163842412
G00000R00W,16.250634738632566
G0000000GW,22.424491488966567
0GG000W,27.79917040041897
GG000W,28.862613834903772
GG00000W,27.882805160858986
0S0000G00W,-3.006040496323408
000GG000W,25.71107755213876
00GG000W,26.8211044360227
0SG000W,0.6774902847737092
00G00R0W,14.157322926974574
G0R0W,16.363023506869578
00S00W,-6.319540567946296
00R000GW,2.948072519185474
SSG000GW,0
S0S000000W,-15.261662043849045
000RG0000W,2.85885119504906
S000RG0000,0
G0G000R0W,1.0
SG0G000R0W,0
0G000R0W,15.950646325066542
S000R00000,0
R0G000W,7.1066800925898175
00GR0W,15.792143516999966
00R0G0000W,3.635496773310096
S00R0G0000,0
S0000000GR,0
R000000GW,-0.6869120471346668
0R0000G00W,1.7498186144759043
R0000G00W,3.7853599017099318
RS00000W,-12.768242324041285
S0G00000GW,0.047832796644994735
SSSS000000,0
0000RGW,5.292566265913907
SS00R0W,-7.390925383664676
SSS00R0W,-8.029692899791423
SSS000R0W,-13.426252620765142
0S0R0W,-1.2640924617009979
S0S0000W,-15.013351060338307
00S0000W,-3.166369764361707
SSS0R00W,-8.23276432451304
S0R00000GW,-2.141724728035755
SS0R0W,-7.853050541289098
00G0G00W,25.04652919195594
S00G0G00W,1.2191611796564465
S0S0G00W,-2.4756779383231917
SSSR000W,-8.484482902738609
0000GG0W,24.111860197706196
00000GG0W,22.97678142123734
SSS00000GW,-20.187664764373434
RSW,-16.934934778510588
SRSW,-4.952911537260143
00G00GW,24.652935917811458
S00G00GW,-0.7509834586123679
SS00G00GW,0
00000G00GW,21.010907070547752
0000G00GW,22.377348679913187
S0000G00GW,0.3938663458124193
S00G0G0000,0
0S00G000W,2.516998498317008
S00R00G00W,-2.0171899424773425
G000000RW,16.88007940243827
S0000GG0W,-3.616149232551768
0S000G000W,-1.658415388416023
S0S00000W,-21.19429901904583
0S0G00W,-1.9072991287165022
SSS000G00W,-20.32743188947627
S00S000000,0
000G00G0W,22.812947951176973
00G00G0W,23.871545873978288
0R0GW,6.276336994405597
0R000G000W,0.4483741855852794
SSS000RW,-7.936483911684872
SSS0000RW,-6.427946218451238
SSSS0G0W,-6.646493231790833
SSSSS0G0W,-4.023212829686271
SSSSS00G0W,-15.356986081737965
SSSSS000G0,0
00G00RW,14.901135499549234
S00G00RW,-0.8611364212323336
00000G00RW,12.337977726743631
000G000RW,13.841512474196453
G00000R0W,16.031845801302108
000G00GW,23.601563098244966
000000GG0W,21.737606438652318
S00000GG0W,-2.8928630504762975
G00R00000W,15.290356424077512
SG00R00000,0
SSS00000RW,-20.309774145403487
0GG00W,27.83094313344391
GG00W,29.26207869351576
SSS0R0W,-6.460377792188444
SSSS0R0W,-3.210494617879658
SR000G000W,-4.983109309413494
0SR000000W,-6.715614446507632
0G000000RW,14.983938905179894
SG000000RW,0
0G0R0000W,15.591164090108032
S0G0R0000W,-0.8099489765182745
000G00R0W,9.151883681612944
R0G00000W,6.891612764232452
SR0G00000W,-1.637501442820489
0R0G00000W,6.277868637624921
R000000G0W,0.8380535863186239
000S0W,-2.4768602400170208
0SSS000W,-6.8302419639811465
S0SS0000W,-16.59784030562601
SS0S00000W,-12.41083951336876
0SSS00000W,-10.909832240578714
0000G0G0W,22.561678343277887
000G0G0W,23.52449123611077
00G0G0W,24.555651746336025
0000R0G0W,0.02719338693491602
000R0G0W,0.1710226878014653
00R0G0W,1.847439036189161
0R0G0W,4.742211375517082
00000R0G0W,0.4228446509914636
R0G0W,6.918763640147362
0G00000GW,23.52592445626539
0SS00000RW,-2.638935235996602
SS00G0R00W,-3.7634719151535982
SSS00G0R00,0
G0G00000W,28.240207372310206
SSSG000W,-9.993745905351966
SSSSG000W,-8.39919575717984
SSSSSG000W,-8.900925385305158
000R0000GW,0.8764617774094645
00R0000GW,0.9166007793699266
SSS00GW,-7.3031811060012615
SSSS00GW,-11.979451989074345
SSSSS00GW,-4.826820856836822
SSSSS0W,-21.757982554199696
SSS00R0000,0
SSS0000R0W,-18.246300459625466
0SS0000W,-5.146458941449046
0000G00G0W,21.88922552296105
00SW,-0.031213061115824225
S0G00G0W,0.9601463865832454
SSS000000R,0
SSR000GW,0
SS0R000GW,-2.0
S0000G0G0W,0.5093887257121779
S000G0G0W,2.723788336700957
0G0G0W,25.826616043364307
G0G0W,27.534850855938362
00G0000R0W,15.386745378231993
000G0G000W,24.28203235573262
00G0G000W,25.427077445242848
0G0G000W,26.438605053528814
0S0GG00W,-0.19001
S0SS000000,0
0SSW,-7.859435087662226
SSSR00W,-10.472958967879482
R0SS00000W,-3.488324537306272
SR0S000000,0
S0RG00W,-1.3344449554262932
G00GR0000W,4.245863825012874
00GR0000W,14.04461196281656
0RG0000W,7.0163389203010915
SSSR00000W,-17.258289095696842
SSS0R00000,0
SSS0GW,-10.521423160358225
SSS000GW,-8.785659386932464
SSSG0000W,-7.902424252281149
0SSS0000W,-11.859490954697844
0SGW,-2.8240855565567218
00S00000W,-1.5558707010153325
00S0W,-6.421399958643601
S0S0000000,0
S0GR0000W,-1.3423767517065648
0S000R000W,-3.4019179833457702
0SS000W,-7.229919262323406
SS0S0000W,-17.304230275109315
0SS0W,-9.59799670853635
S00S0W,-15.472677815048689
S0GG000W,-0.4714434358178936
0G0R0W,15.810113225978002
000S00W,-4.282251566379507
SSSR0W,-13.024237425079816
0S000000GW,-3.261335084523526
SR00G000W,0
S0S00W,-14.936158062933385
0S000GW,-3.3851295467630553
S0S000GW,-2.861795565595429
0GR000000W,14.888601281920815
S0GR000000,0
00G00GRW,-0.12476891172950945
0G00GRW,-0.10781156246884141
S0G00GRW,0
SS0G00GRW,0
G00GRW,2.234007753026265
S00G00GRW,0
SSS0000GRW,0
S0SS000W,-10.138152666408748
00SSS0000W,-5.7752984751998016
S00SS00000,0
00000R0GW,1.571636410533114
SSS00R00W,-7.458589707518497
S00S00W,-12.89929501051072
0S000RW,-2.9791255759610937
RS000000W,-13.796684821606695
SSSSSSW,-22.305327401321932
SS00G000GW,0
0000GG000W,24.44540726956743
00GG00000W,25.844572640018715
000000G0RW,6.522005918995273
S000000G0R,0
S0R0G0W,-1.9019947663794312
SS0R0G0W,0
S0000R0G0W,-3.8464555878676165
SSS0R000W,-8.045286847138774
0SS00000W,-9.381371137861722
00000GR00W,12.38754879848783
S000GR00W,-2.4095776344503936
SS000GR00W,0
0RS0W,-6.3697195374979625
SSS0000GW,-10.67383778708198
000S00000W,-0.730565355297571
SSSSSS0W,-28.594706241116654
0000GR00W,13.785615819660626
S0000GR00W,-0.9290252671552865
SS0000GR00,0
000G000R0W,13.130410850041725
SSS0G0000W,-18.608488770891874
SR0000G0W,-2.0654994831016693
SSSSSS00W,-27.124114510107486
S0SS00W,-14.453013827470711
0SR0W,-4.475524443961353
0S00G0000W,-0.579498938579393
SSSSG00W,-6.9328289872353945
SSSSSG00W,-9.930047349775142
SSSSS0G00W,-11.953306820600691
G0G000000W,28.25076169359802
0000G0G00W,23.10034411483902
000G0G00W,24.18556152188999
00G00000RW,13.369212686057256
000G000G0W,22.042246943291747
S0GRW,-1.3052754282633299
G0G0RW,2.6696471957997385
SG0G0RW,0
SSG0G0RW,0
SSSG0G0RW,0
SSSSG0G0RW,0
000G0G0RW,-0.1577100002404084
S000G0G0RW,0
0S00G0W,-2.253855128099782
S0S00G0W,-2.3166976372026786
00SSW,-6.794997869126437
000SW,1.8225498845802748
S00S0000W,-13.693548869855219
SS00S0000W,-12.36938317358588
0SSSS0000W,-10.135803321252562
SSSSS00000,0
G000000R0W,18.143513477138438
0G0000R0W,17.37113693215353
00G000G0W,22.913610956801843
G000G0W,24.684953152008084
SG000G0W,-2.0
SSG000G0W,-2.1998
S000G00GW,-1.551152402009089
SR0000G00W,-3.490668187590677
SSR0000G00,0
SSS00G000W,-19.257253790306983
S0SW,-18.153111664495206
SSSS0G00W,-11.360283809931982
00SR00000W,-1.276807827738726
SSS000R00W,-20.83806176216864
000GG0000W,25.4325546144786
00SS00W,-2.645015217815399
S00S00000W,-12.169347448292747
000SSW,-3.9401198177967798
G0SS00000W,9.96373882381306
000S0000GW,0.11770635777920829
0000GSW,12.38219712092812
SSSSSS000W,-20.778274654297395
SSSSSS0000,0
SSSG000000,0
GG0000000W,28.762431353342933
G0000000RW,16.585563775755215
RG0000000W,7.927624656080276
000S000W,-3.542220140435723
SSSSSSS00W,-20.521459369361
SSSS000GW,-10.218575431082098
SSSSS000GW,-20.317301155960745
0000GR0W,13.370888248520172
S0000GR0W,-2.511279074146039
0S00R0000W,-5.079301243006015
SS00G0GW,0
SSS00G0GW,0
S00SW,-16.869447486806273
0SSSSS0W,-7.101663617651149
S0SSSS00W,-10.187281800640458
00000S000W,-1.244000882808509
0SS0G0W,-2.182418315388648
S00S0G0W,-3.716787333463878
SSSSR000W,-6.715488378246013
SSSSSR000W,-16.346992146794012
SSSS0R000W,-20.31191464925642
0S00R00W,-1.4663981767924241
SSS000G0W,-12.27650268343814
SGR00W,-0.839948375657828
0S000G00W,0.5782994442337184
00S000R00W,-1.553002028699919
SS0S00W,-17.95512909933245
0SSS00W,-7.033647127096109
SG0000R0W,0
SSG0000R0W,0
0S00G00W,-0.8406412624254258
S0000RGW,0
000G0GW,23.963787988196373
S0G0GW,0.21648933724738414
0S0R00W,-2.292223547859097
S0S0R00W,0
SSSG0W,-9.32377770548615
SSSSG0W,-8.800952806139206
SSSSSG0W,-5.223113809227882
SSSSSSG0W,-7.825943314703298
SSSSSSSG0W,-14.219021105883055
0G00G000W,25.572885840833376
S0G00G000W,0.07670014635032951
SSSS00RGW,0
SSS0000RGW,0
00S0GG0W,-0.10999000000000002
S00GG0W,0.1608537503911579
0S00GW,-5.169778992680112
SSSS000G0W,-20.544087307909024
S0SS0W,-13.220314147505714
000S00RW,-0.046169423341725316
0SS000RW,-1.2775018228175348
SSS000GG0W,-2.0
R000G0000W,2.682530454030504
0GG0000RW,0.005748152924980743
GG0000RW,0
S0GG0000RW,0
RS0W,-10.37909868128521
SRS000000W,-11.442553572626895
0S0R0000W,-2.0285293643263
0G000G00W,24.483208195787544
R0000000GW,0.4312423549070862
S0G0G0000W,0.7795216625665968
SS0G0G0000,0
00S000G0W,0.559655009184779
00000RG0W,2.175798630581708
S00000RG0W,-3.494947599559747
00S000G00W,1.4840614196937678
SRGW,-2.8561763512858045
SSRGW,0
SS0RGW,0
SS00RGW,0
SSS00RGW,0
SSS000RGW,-3.719805288898594
00SS000R0W,-0.6806660208615853
00GG0000W,26.435376393194748
SSSSR0W,-8.369695688435161
SSSSSR0W,-8.585568825431148
00SSS00W,-2.7020515837784918
SSSSSSS0W,-28.28407907943528
000000S0W,3.278765040042103
SSSSSSSS0W,-20.15592330498114
0SRW,-4.8332897781177095
S0SRW,0
S0R000GW,0
0000R000GW,0.6407285808802147
000GR0000W,13.189158520357434
0G0000R0GW,0
SSSS00R0W,-12.095360647809972
SSSS000R0W,-17.84835341124344
0000SW,1.1489358357586863
000SS0GW,0.952572086665505
0000S00W,1.1742428065001187
S0SS00000W,-10.19244318789939
SSSSSSSS00,0
RG00000W,7.784824458629395
SRG00000W,0
SSRG00000W,-2.0
SSSS00R000,0
0000000RGW,0.31425598512014286
G0000G000W,25.537538472625034
SSSSSSSW,-22.47035657804044
00000SSW,1.141259743776656
SS00SW,-15.409341310741583
S0000SW,-15.786260742693282
SSS00SW,-12.70681140410568
00S00SW,2.4626670277941467
00SSSSW,-3.3429515248764066
00SS0000W,-3.9650898012223545
SSSSR00W,-6.237075923376837
SSSS0R00W,-6.167817522488583
00SS00000W,-0.7881384911916687
SS0SW,-17.61334798562261
S000S0W,-15.261797149554237
SS000S0W,-13.51556286330252
00SSS000W,-1.7792682925993955
S00SS0000W,-8.939946834323568
SR0G000W,-1.8440824882465934
SSR0G000W,-1.5288634966232895
00SS000W,-3.860611298614354
SS0S000W,-13.332167956127357
00SS0W,-5.420161038029846
00SSS0W,-5.539590333788217
S000S000W,-16.35870436946306
00000SS0W,-0.3759410861227687
0S000G0W,-3.5748869064399544
0000S0000W,0.24552307174797433
000RG000W,2.9821252494319848
R000S0W,-7.012227654393602
SR000S0W,-4.69432390063521
SSR000S0W,0
S00S000W,-14.776487612632103
0000S0W,-1.007593202967128
000SS0000W,-2.604715447329827
G00RG000W,1.4717196393305305
SG00RG000W,-2.0
00R0000G0W,0.39245870012204076
0R0000G0W,1.0032147420729416
S0R0000G0W,-1.8553593453577932
